,ZONA,MUNI_DOM,CO_DOM_X,CO_DOM_Y,ID_DOM,F_DOM,FE_DOM,DOM,CD_ENTRE,DATA,TIPO_DOM,AGUA,RUA_PAVI,NO_MORAD,TOT_FAM,ID_FAM,F_FAM,FE_FAM,FAMILIA,NO_MORAF,CONDMORA,QT_BANHO,QT_EMPRE,QT_AUTO,QT_MICRO,QT_LAVALOU,QT_GEL1,QT_GEL2,QT_FREEZ,QT_MLAVA,QT_DVD,QT_MICROON,QT_MOTO,QT_SECAROU,QT_BICICLE,NAO_DCL_IT,CRITERIOBR,PONTO_BR,ANO_AUTO1,ANO_AUTO2,ANO_AUTO3,RENDA_FA,CD_RENFA,ID_PESS,F_PESS,FE_PESS,PESSOA,SIT_FAM,IDADE,SEXO,ESTUDA,GRAU_INS,CD_ATIVI,CO_REN_I,VL_REN_I,ZONA_ESC,MUNIESC,CO_ESC_X,CO_ESC_Y,TIPO_ESC,ZONATRA1,MUNITRA1,CO_TR1_X,CO_TR1_Y,TRAB1_RE,TRABEXT1,OCUP1,SETOR1,VINC1,ZONATRA2,MUNITRA2,CO_TR2_X,CO_TR2_Y,TRAB2_RE,TRABEXT2,OCUP2,SETOR2,VINC2,N_VIAG,FE_VIA,DIA_SEM,TOT_VIAG,ZONA_O,MUNI_O,CO_O_X,CO_O_Y,ZONA_D,MUNI_D,CO_D_X,CO_D_Y,ZONA_T1,MUNI_T1,CO_T1_X,CO_T1_Y,ZONA_T2,MUNI_T2,CO_T2_X,CO_T2_Y,ZONA_T3,MUNI_T3,CO_T3_X,CO_T3_Y,MOTIVO_O,MOTIVO_D,MOT_SRES,SERVIR_O,SERVIR_D,MODO1,MODO2,MODO3,MODO4,H_SAIDA,MIN_SAIDA,ANDA_O,H_CHEG,MIN_CHEG,ANDA_D,DURACAO,MODOPRIN,TIPVG,PAG_VIAG,TP_ESAUTO,VL_EST,PE_BICI,VIA_BICI,TP_ESBICI,DISTANCIA,ID_ORDEM
540,3,36,-23.554340325686635,-46.62817455389828,30705,0,129.971429,705,1,27092017,1,1,1,6,1,307051,0,129.971429,1,6,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,6.0,13.0,,,,1429.39,3,30705104,1,229.19281,4,3,10,2,3,1,8,2,0.0,24.0,36.0,333087.0,7393278.0,1.0,,,,,,,,,,,,,,,,,,,1.0,259.705742,3.0,2,3.0,36.0,-23.554340325686635,-46.62817455389828,24.0,36.0,-23.562310329060008,-46.63541420432391,,,,,,,,,,,,,8.0,4.0,4.0,2.0,2.0,16.0,,,,12.0,10.0,,12.0,30.0,,20.0,16.0,3.0,,,,2.0,,,1151.23,541
541,3,36,-23.554340325686635,-46.62817455389828,30705,0,129.971429,705,1,27092017,1,1,1,6,1,307051,0,129.971429,1,6,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,6.0,13.0,,,,1429.39,3,30705104,0,229.19281,4,3,10,2,3,1,8,2,0.0,24.0,36.0,333087.0,7393278.0,1.0,,,,,,,,,,,,,,,,,,,2.0,259.705742,3.0,2,24.0,36.0,-23.562310329060008,-46.63541420432391,3.0,36.0,-23.554340325686635,-46.62817455389828,,,,,,,,,,,,,4.0,8.0,4.0,2.0,2.0,16.0,,,,17.0,50.0,,18.0,10.0,,20.0,16.0,3.0,,,,2.0,,,1151.23,542
542,3,36,-23.554340325686635,-46.62817455389828,30705,0,129.971429,705,1,27092017,1,1,1,6,1,307051,0,129.971429,1,6,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,6.0,13.0,,,,1429.39,3,30705105,1,215.154224,5,3,1,2,1,1,6,2,0.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,243.798168,3.0,2,3.0,36.0,-23.554340325686635,-46.62817455389828,24.0,36.0,-23.562310329060008,-46.63541420432391,,,,,,,,,,,,,8.0,4.0,4.0,2.0,1.0,16.0,,,,12.0,10.0,,12.0,30.0,,20.0,16.0,3.0,,,,2.0,,,1151.23,543
544,3,36,-23.554340325686635,-46.62817455389828,30705,0,129.971429,705,1,27092017,1,1,1,6,1,307051,0,129.971429,1,6,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,6.0,13.0,,,,1429.39,3,30705106,1,215.154224,6,3,1,1,1,1,6,2,0.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,243.798168,3.0,2,3.0,36.0,-23.554340325686635,-46.62817455389828,24.0,36.0,-23.562310329060008,-46.63541420432391,,,,,,,,,,,,,8.0,4.0,4.0,2.0,1.0,16.0,,,,12.0,10.0,,12.0,30.0,,20.0,16.0,3.0,,,,2.0,,,1151.23,545
545,3,36,-23.554340325686635,-46.62817455389828,30705,0,129.971429,705,1,27092017,1,1,1,6,1,307051,0,129.971429,1,6,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,6.0,13.0,,,,1429.39,3,30705106,0,215.154224,6,3,1,1,1,1,6,2,0.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,243.798168,3.0,2,24.0,36.0,-23.562310329060008,-46.63541420432391,3.0,36.0,-23.554340325686635,-46.62817455389828,,,,,,,,,,,,,4.0,8.0,4.0,1.0,2.0,16.0,,,,12.0,40.0,,13.0,0.0,,20.0,16.0,3.0,,,,2.0,,,1151.23,546
797,4,36,-23.548336840572663,-46.64090284979587,40016,0,334.636364,16,1,14082017,1,1,1,1,1,400161,0,334.636364,1,1,1,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1,3.0,31.0,,,,2000.0,1,40016101,0,174.356006,1,1,24,1,6,5,2,1,2000.0,339.0,36.0,323908.0,7393298.0,1.0,4.0,36.0,-23.548336840572663,-46.64090284979587,1.0,2.0,2.0,12.0,6.0,,,,,,,,,,3.0,197.568395,6.0,3,31.0,36.0,-23.54824345264312,-46.65143142377989,4.0,36.0,-23.548336840572663,-46.64090284979587,,,,,,,,,,,,,10.0,8.0,10.0,2.0,2.0,16.0,,,,21.0,0.0,,21.0,20.0,,20.0,16.0,3.0,,,,2.0,,,1075.0,798
1441,6,36,-23.537020420400566,-46.641898542525354,61283,1,179.433333,1283,1,28082018,1,1,1,4,1,612831,1,179.433333,1,4,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,5.0,19.0,,,,1976.34,3,61283101,1,226.753519,1,1,38,2,1,4,1,3,,,,,,,6.0,36.0,-23.53962024669895,-46.641127675570914,3.0,1.0,6.0,4.0,4.0,,,,,,,,,,1.0,256.941702,6.0,4,12.0,36.0,-23.533746041751098,-46.621750660043105,6.0,36.0,-23.537020420400566,-46.641898542525354,,,,,,,,,,,,,2.0,8.0,2.0,2.0,2.0,16.0,,,,7.0,0.0,,7.0,30.0,,30.0,16.0,3.0,,,,2.0,,,2088.97,1442
1772,8,36,-23.52123046814434,-46.639802725351096,80003,1,124.428571,3,1,8032018,1,1,1,3,1,800031,1,124.428571,1,3,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,5.0,20.0,1995.0,,,2085.99,3,80003101,1,140.650619,1,1,41,2,1,3,7,2,0.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,159.375738,2.0,2,8.0,36.0,-23.52123046814434,-46.639802725351096,4.0,36.0,-23.549346660765984,-46.64447104215031,,,,,,,,,,,,,8.0,6.0,6.0,2.0,1.0,16.0,,,,8.0,40.0,,10.0,40.0,,120.0,16.0,3.0,,,,2.0,,,3150.02,1773
1773,8,36,-23.52123046814434,-46.639802725351096,80003,0,124.428571,3,1,8032018,1,1,1,3,1,800031,0,124.428571,1,3,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,5.0,20.0,1995.0,,,2085.99,3,80003101,0,140.650619,1,1,41,2,1,3,7,2,0.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,159.375738,2.0,2,4.0,36.0,-23.549346660765984,-46.64447104215031,8.0,36.0,-23.52123046814434,-46.639802725351096,,,,,,,,,,,,,6.0,8.0,6.0,1.0,2.0,16.0,,,,12.0,30.0,,14.0,30.0,,120.0,16.0,3.0,,,,2.0,,,3150.02,1774
2164,8,36,-23.51847285993778,-46.6512262492625,81876,0,34.636364,1876,1,3032018,1,1,1,7,2,818762,0,34.636364,2,4,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6.0,14.0,,,,600.0,1,81876202,1,39.814095,2,2,29,2,1,4,7,2,0.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,45.114631,6.0,4,8.0,36.0,-23.51847285993778,-46.6512262492625,9.0,36.0,-23.52168005215481,-46.635695168728475,,,,,,,,,,,,,8.0,4.0,4.0,2.0,1.0,16.0,,,,7.0,0.0,,7.0,40.0,,40.0,16.0,3.0,,,,2.0,,,1625.32,2165
