,ZONA,MUNI_DOM,CO_DOM_X,CO_DOM_Y,ID_DOM,F_DOM,FE_DOM,DOM,CD_ENTRE,DATA,TIPO_DOM,AGUA,RUA_PAVI,NO_MORAD,TOT_FAM,ID_FAM,F_FAM,FE_FAM,FAMILIA,NO_MORAF,CONDMORA,QT_BANHO,QT_EMPRE,QT_AUTO,QT_MICRO,QT_LAVALOU,QT_GEL1,QT_GEL2,QT_FREEZ,QT_MLAVA,QT_DVD,QT_MICROON,QT_MOTO,QT_SECAROU,QT_BICICLE,NAO_DCL_IT,CRITERIOBR,PONTO_BR,ANO_AUTO1,ANO_AUTO2,ANO_AUTO3,RENDA_FA,CD_RENFA,ID_PESS,F_PESS,FE_PESS,PESSOA,SIT_FAM,IDADE,SEXO,ESTUDA,GRAU_INS,CD_ATIVI,CO_REN_I,VL_REN_I,ZONA_ESC,MUNIESC,CO_ESC_X,CO_ESC_Y,TIPO_ESC,ZONATRA1,MUNITRA1,CO_TR1_X,CO_TR1_Y,TRAB1_RE,TRABEXT1,OCUP1,SETOR1,VINC1,ZONATRA2,MUNITRA2,CO_TR2_X,CO_TR2_Y,TRAB2_RE,TRABEXT2,OCUP2,SETOR2,VINC2,N_VIAG,FE_VIA,DIA_SEM,TOT_VIAG,ZONA_O,MUNI_O,CO_O_X,CO_O_Y,ZONA_D,MUNI_D,CO_D_X,CO_D_Y,ZONA_T1,MUNI_T1,CO_T1_X,CO_T1_Y,ZONA_T2,MUNI_T2,CO_T2_X,CO_T2_Y,ZONA_T3,MUNI_T3,CO_T3_X,CO_T3_Y,MOTIVO_O,MOTIVO_D,MOT_SRES,SERVIR_O,SERVIR_D,MODO1,MODO2,MODO3,MODO4,H_SAIDA,MIN_SAIDA,ANDA_O,H_CHEG,MIN_CHEG,ANDA_D,DURACAO,MODOPRIN,TIPVG,PAG_VIAG,TP_ESAUTO,VL_EST,PE_BICI,VIA_BICI,TP_ESBICI,DISTANCIA,ID_ORDEM
12282,34,36,330567,7395580,340960,0,27.273504,960,1,4102018,1,1,1,3,1,3409601,0,27.273504,1,3,2,3.0,0.0,2.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,1.0,49.0,2010.0,2014.0,,20000.0,3,340960103,0,26.251102,3,3,28,2,1,5,1,3,,,,,,,300.0,36.0,326897.0,7386510.0,2.0,2.0,2.0,14.0,6.0,,,,,,,,,,2.0,29.745968,6.0,4,300.0,36.0,326897.0,7386510.0,300.0,36.0,326893.0,7386514.0,,,,,,,,,,,,,3.0,11.0,11.0,2.0,2.0,16.0,,,,12.0,30.0,,12.0,32.0,,2.0,16.0,3.0,,,,1.0,,,5.66,12283
12283,34,36,330567,7395580,340960,0,27.273504,960,1,4102018,1,1,1,3,1,3409601,0,27.273504,1,3,2,3.0,0.0,2.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,1.0,49.0,2010.0,2014.0,,20000.0,3,340960103,0,26.251102,3,3,28,2,1,5,1,3,,,,,,,300.0,36.0,326897.0,7386510.0,2.0,2.0,2.0,14.0,6.0,,,,,,,,,,3.0,29.745968,6.0,4,300.0,36.0,326893.0,7386514.0,300.0,36.0,326897.0,7386510.0,,,,,,,,,,,,,11.0,3.0,3.0,2.0,2.0,16.0,,,,13.0,20.0,,13.0,22.0,,2.0,16.0,3.0,,,,1.0,,,5.66,12284
12501,34,36,330684,7395675,341372,0,27.273504,1372,1,18092018,1,1,1,2,1,3413721,0,27.273504,1,2,2,4.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,1.0,46.0,2010.0,,,10000.0,3,341372102,0,34.057567,2,3,35,1,1,5,1,3,,,,,,,300.0,36.0,326772.0,7385926.0,2.0,2.0,2.0,14.0,1.0,,,,,,,,,,2.0,38.591725,6.0,4,300.0,36.0,326772.0,7385926.0,300.0,36.0,326541.0,7386078.0,,,,,,,,,,,,,3.0,11.0,11.0,2.0,2.0,16.0,,,,12.0,30.0,,12.0,34.0,,4.0,16.0,3.0,,,,1.0,,,276.52,12502
12502,34,36,330684,7395675,341372,0,27.273504,1372,1,18092018,1,1,1,2,1,3413721,0,27.273504,1,2,2,4.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,1.0,46.0,2010.0,,,10000.0,3,341372102,0,34.057567,2,3,35,1,1,5,1,3,,,,,,,300.0,36.0,326772.0,7385926.0,2.0,2.0,2.0,14.0,1.0,,,,,,,,,,3.0,38.591725,6.0,4,300.0,36.0,326541.0,7386078.0,300.0,36.0,326772.0,7385926.0,,,,,,,,,,,,,11.0,3.0,3.0,2.0,2.0,16.0,,,,13.0,20.0,,13.0,24.0,,4.0,16.0,3.0,,,,1.0,,,276.52,12503
14558,40,36,337906,7395282,400089,0,14.401869,89,1,26052018,1,1,1,5,1,4000891,0,14.401869,1,5,2,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,3.0,33.0,,,,4209.08,3,400089102,0,23.943403,2,3,22,1,1,5,1,3,,,,,,,303.0,36.0,325190.0,7382619.0,2.0,2.0,2.0,12.0,1.0,,,,,,,,,,2.0,27.131039,5.0,4,303.0,36.0,325190.0,7382619.0,303.0,36.0,325674.0,7383239.0,,,,,,,,,,,,,3.0,11.0,11.0,2.0,2.0,16.0,,,,12.0,30.0,,12.0,35.0,,5.0,16.0,3.0,,,,1.0,,,786.55,14559
14559,40,36,337906,7395282,400089,0,14.401869,89,1,26052018,1,1,1,5,1,4000891,0,14.401869,1,5,2,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,3.0,33.0,,,,4209.08,3,400089102,0,23.943403,2,3,22,1,1,5,1,3,,,,,,,303.0,36.0,325190.0,7382619.0,2.0,2.0,2.0,12.0,1.0,,,,,,,,,,3.0,27.131039,5.0,4,303.0,36.0,325674.0,7383239.0,303.0,36.0,325190.0,7382619.0,,,,,,,,,,,,,11.0,3.0,3.0,2.0,2.0,16.0,,,,13.0,30.0,,13.0,35.0,,5.0,16.0,3.0,,,,1.0,,,786.55,14560
15692,42,36,336319,7395962,420308,0,18.272727,308,1,8052018,1,1,1,3,1,4203081,0,18.272727,1,3,2,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,3.0,32.0,2013.0,,,7600.0,1,420308103,0,21.07202,3,3,42,1,1,5,1,1,4000.0,,,,,,300.0,36.0,327002.0,7385457.0,2.0,2.0,3.0,3.0,2.0,,,,,,,,,,2.0,23.877383,6.0,4,300.0,36.0,327002.0,7385457.0,300.0,36.0,326896.0,7385320.0,,,,,,,,,,,,,1.0,11.0,11.0,2.0,2.0,16.0,,,,12.0,0.0,,12.0,5.0,,5.0,16.0,3.0,,,,1.0,,,173.22,15693
15693,42,36,336319,7395962,420308,0,18.272727,308,1,8052018,1,1,1,3,1,4203081,0,18.272727,1,3,2,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,3.0,32.0,2013.0,,,7600.0,1,420308103,0,21.07202,3,3,42,1,1,5,1,1,4000.0,,,,,,300.0,36.0,327002.0,7385457.0,2.0,2.0,3.0,3.0,2.0,,,,,,,,,,3.0,23.877383,6.0,4,300.0,36.0,326896.0,7385320.0,300.0,36.0,327002.0,7385457.0,,,,,,,,,,,,,11.0,1.0,1.0,2.0,2.0,16.0,,,,12.0,50.0,,12.0,55.0,,5.0,16.0,3.0,,,,1.0,,,173.22,15694
18562,49,36,332905,7391716,490779,0,73.762712,779,1,8092018,1,1,1,4,1,4907791,0,73.762712,1,4,2,2.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,2.0,39.0,2016.0,,,8600.0,1,490779103,0,64.991327,3,2,34,2,1,4,1,1,3200.0,,,,,,312.0,36.0,319755.0,7382189.0,2.0,2.0,1.0,11.0,1.0,,,,,,,,,,2.0,73.643762,4.0,4,312.0,36.0,319755.0,7382189.0,312.0,36.0,319851.0,7382074.0,,,,,,,,,,,,,3.0,11.0,11.0,2.0,2.0,16.0,,,,11.0,0.0,,11.0,2.0,,2.0,16.0,3.0,,,,1.0,,,149.8,18563
18563,49,36,332905,7391716,490779,0,73.762712,779,1,8092018,1,1,1,4,1,4907791,0,73.762712,1,4,2,2.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,2.0,39.0,2016.0,,,8600.0,1,490779103,0,64.991327,3,2,34,2,1,4,1,1,3200.0,,,,,,312.0,36.0,319755.0,7382189.0,2.0,2.0,1.0,11.0,1.0,,,,,,,,,,3.0,73.643762,4.0,4,312.0,36.0,319851.0,7382074.0,312.0,36.0,319755.0,7382189.0,,,,,,,,,,,,,11.0,3.0,3.0,2.0,2.0,16.0,,,,11.0,40.0,,11.0,42.0,,2.0,16.0,3.0,,,,1.0,,,149.8,18564
