,ZONA,MUNI_DOM,CO_DOM_X,CO_DOM_Y,ID_DOM,F_DOM,FE_DOM,DOM,CD_ENTRE,DATA,TIPO_DOM,AGUA,RUA_PAVI,NO_MORAD,TOT_FAM,ID_FAM,F_FAM,FE_FAM,FAMILIA,NO_MORAF,CONDMORA,QT_BANHO,QT_EMPRE,QT_AUTO,QT_MICRO,QT_LAVALOU,QT_GEL1,QT_GEL2,QT_FREEZ,QT_MLAVA,QT_DVD,QT_MICROON,QT_MOTO,QT_SECAROU,QT_BICICLE,NAO_DCL_IT,CRITERIOBR,PONTO_BR,ANO_AUTO1,ANO_AUTO2,ANO_AUTO3,RENDA_FA,CD_RENFA,ID_PESS,F_PESS,FE_PESS,PESSOA,SIT_FAM,IDADE,SEXO,ESTUDA,GRAU_INS,CD_ATIVI,CO_REN_I,VL_REN_I,ZONA_ESC,MUNIESC,CO_ESC_X,CO_ESC_Y,TIPO_ESC,ZONATRA1,MUNITRA1,CO_TR1_X,CO_TR1_Y,TRAB1_RE,TRABEXT1,OCUP1,SETOR1,VINC1,ZONATRA2,MUNITRA2,CO_TR2_X,CO_TR2_Y,TRAB2_RE,TRABEXT2,OCUP2,SETOR2,VINC2,N_VIAG,FE_VIA,DIA_SEM,TOT_VIAG,ZONA_O,MUNI_O,CO_O_X,CO_O_Y,ZONA_D,MUNI_D,CO_D_X,CO_D_Y,ZONA_T1,MUNI_T1,CO_T1_X,CO_T1_Y,ZONA_T2,MUNI_T2,CO_T2_X,CO_T2_Y,ZONA_T3,MUNI_T3,CO_T3_X,CO_T3_Y,MOTIVO_O,MOTIVO_D,MOT_SRES,SERVIR_O,SERVIR_D,MODO1,MODO2,MODO3,MODO4,H_SAIDA,MIN_SAIDA,ANDA_O,H_CHEG,MIN_CHEG,ANDA_D,DURACAO,MODOPRIN,TIPVG,PAG_VIAG,TP_ESAUTO,VL_EST,PE_BICI,VIA_BICI,TP_ESBICI,DISTANCIA,ID_ORDEM
22619,59,36,333655,7386923,591059,0,520.875598,1059,1,21082018,1,1,1,2,1,5910591,0,520.875598,1,2,1,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,3.0,36.0,2015.0,,,4949.29,3,591059102,0,535.40779,2,2,46,2,1,5,1,3,,,,,,,45.0,36.0,336801.0,7392839.0,2.0,2.0,2.0,14.0,1.0,,,,,,,,,,2.0,606.687779,6.0,4,45.0,36.0,336801.0,7392839.0,45.0,36.0,336978.0,7393020.0,,,,,,,,,,,,,3.0,11.0,11.0,2.0,2.0,16.0,,,,12.0,0.0,,12.0,5.0,,5.0,16.0,3.0,,,,1.0,,,253.16,22620
22620,59,36,333655,7386923,591059,0,520.875598,1059,1,21082018,1,1,1,2,1,5910591,0,520.875598,1,2,1,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,3.0,36.0,2015.0,,,4949.29,3,591059102,0,535.40779,2,2,46,2,1,5,1,3,,,,,,,45.0,36.0,336801.0,7392839.0,2.0,2.0,2.0,14.0,1.0,,,,,,,,,,3.0,606.687779,6.0,4,45.0,36.0,336978.0,7393020.0,45.0,36.0,336801.0,7392839.0,,,,,,,,,,,,,11.0,3.0,3.0,2.0,2.0,16.0,,,,12.0,30.0,,12.0,35.0,,5.0,16.0,3.0,,,,1.0,,,253.16,22621
22706,59,36,333440,7387469,591785,0,259.519438,1785,1,2092018,1,1,1,3,1,5917851,0,259.519438,1,3,2,2.0,0.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1,2.0,44.0,2007.0,,,12000.0,1,591785101,0,235.87146,1,1,56,1,1,5,1,1,12000.0,,,,,,168.0,36.0,339106.0,7395930.0,2.0,2.0,5.0,7.0,1.0,,,,,,,,,,2.0,267.273534,6.0,4,168.0,36.0,339106.0,7395930.0,168.0,36.0,339116.0,7395945.0,,,,,,,,,,,,,3.0,11.0,11.0,2.0,2.0,16.0,,,,13.0,0.0,,13.0,1.0,,1.0,16.0,3.0,,,,1.0,,,18.03,22707
22707,59,36,333440,7387469,591785,0,259.519438,1785,1,2092018,1,1,1,3,1,5917851,0,259.519438,1,3,2,2.0,0.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1,2.0,44.0,2007.0,,,12000.0,1,591785101,0,235.87146,1,1,56,1,1,5,1,1,12000.0,,,,,,168.0,36.0,339106.0,7395930.0,2.0,2.0,5.0,7.0,1.0,,,,,,,,,,3.0,267.273534,6.0,4,168.0,36.0,339116.0,7395945.0,168.0,36.0,339106.0,7395930.0,,,,,,,,,,,,,11.0,3.0,3.0,2.0,2.0,16.0,,,,13.0,50.0,,13.0,51.0,,1.0,16.0,3.0,,,,1.0,,,18.03,22708
23188,61,36,332359,7387873,610015,0,350.142857,15,1,28092017,1,1,1,5,1,6100151,0,350.142857,1,5,2,4.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,2.0,43.0,2010.0,2010.0,,7222.81,3,610015101,0,272.547779,1,1,69,1,1,2,1,3,,,,,,,16.0,36.0,335042.0,7395092.0,2.0,1.0,6.0,3.0,4.0,,,,,,,,,,4.0,308.83265,6.0,6,16.0,36.0,335042.0,7395092.0,17.0,36.0,334873.0,7395382.0,,,,,,,,,,,,,1.0,11.0,11.0,2.0,2.0,16.0,,,,12.0,0.0,,12.0,5.0,,5.0,16.0,3.0,,,,1.0,,,335.65,23189
23189,61,36,332359,7387873,610015,0,350.142857,15,1,28092017,1,1,1,5,1,6100151,0,350.142857,1,5,2,4.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,2.0,43.0,2010.0,2010.0,,7222.81,3,610015101,0,272.547779,1,1,69,1,1,2,1,3,,,,,,,16.0,36.0,335042.0,7395092.0,2.0,1.0,6.0,3.0,4.0,,,,,,,,,,5.0,308.83265,6.0,6,17.0,36.0,334873.0,7395382.0,16.0,36.0,335042.0,7395092.0,,,,,,,,,,,,,11.0,1.0,1.0,2.0,2.0,16.0,,,,13.0,0.0,,13.0,5.0,,5.0,16.0,3.0,,,,1.0,,,335.65,23190
25226,65,36,329460,7388883,650081,0,99.833333,81,1,19092018,1,1,1,4,1,6500811,0,99.833333,1,4,2,3.0,1.0,3.0,3.0,1.0,0.0,1.0,1.0,1.0,4.0,1.0,0.0,0.0,2.0,1,1.0,61.0,2013.0,2016.0,2009.0,19091.53,3,650081101,0,102.040169,1,1,62,2,1,5,1,3,,,,,,,166.0,36.0,339933.0,7395279.0,2.0,2.0,2.0,10.0,6.0,,,,,,,,,,2.0,115.624996,6.0,4,166.0,36.0,339933.0,7395279.0,166.0,36.0,340861.0,7395722.0,,,,,,,,,,,,,3.0,11.0,11.0,2.0,2.0,16.0,,,,13.0,0.0,,13.0,15.0,,15.0,16.0,3.0,,,,1.0,,,1028.32,25227
25227,65,36,329460,7388883,650081,0,99.833333,81,1,19092018,1,1,1,4,1,6500811,0,99.833333,1,4,2,3.0,1.0,3.0,3.0,1.0,0.0,1.0,1.0,1.0,4.0,1.0,0.0,0.0,2.0,1,1.0,61.0,2013.0,2016.0,2009.0,19091.53,3,650081101,0,102.040169,1,1,62,2,1,5,1,3,,,,,,,166.0,36.0,339933.0,7395279.0,2.0,2.0,2.0,10.0,6.0,,,,,,,,,,3.0,115.624996,6.0,4,166.0,36.0,340861.0,7395722.0,166.0,36.0,339933.0,7395279.0,,,,,,,,,,,,,11.0,3.0,3.0,2.0,2.0,16.0,,,,14.0,0.0,,14.0,15.0,,15.0,16.0,3.0,,,,1.0,,,1028.32,25228
25788,66,36,330523,7387695,660319,0,55.0,319,1,25102018,1,1,1,4,1,6603191,0,55.0,1,4,2,3.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,1,2.0,40.0,2011.0,,,6142.58,3,660319102,0,42.104506,2,3,39,1,1,5,1,3,,,,,,,211.0,36.0,343102.0,7392413.0,2.0,2.0,1.0,4.0,5.0,,,,,,,,,,2.0,47.709969,6.0,4,211.0,36.0,343102.0,7392413.0,211.0,36.0,343155.0,7392375.0,,,,,,,,,,,,,2.0,11.0,11.0,2.0,2.0,16.0,,,,12.0,0.0,,12.0,2.0,,2.0,16.0,3.0,,,,1.0,,,65.22,25789
25789,66,36,330523,7387695,660319,0,55.0,319,1,25102018,1,1,1,4,1,6603191,0,55.0,1,4,2,3.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,1,2.0,40.0,2011.0,,,6142.58,3,660319102,0,42.104506,2,3,39,1,1,5,1,3,,,,,,,211.0,36.0,343102.0,7392413.0,2.0,2.0,1.0,4.0,5.0,,,,,,,,,,3.0,47.709969,6.0,4,211.0,36.0,343155.0,7392375.0,211.0,36.0,343102.0,7392413.0,,,,,,,,,,,,,11.0,2.0,2.0,2.0,2.0,16.0,,,,13.0,0.0,,13.0,2.0,,2.0,16.0,3.0,,,,1.0,,,65.22,25790
